SURF.DAT        2.0             Header structure with coordinate parameters
   1                                                                       
Produced by SMERGE Version: 5.57  Level: 070627                            
NONE                                                                       
	2020	1	1	2020	121	0	9	2
		107
		108
	-3 1.9 360 37 1025.2 
2020	13	22
	-3.6 1.2 360 40 1025.7 
	-3.6 1.2 360 40 1025.7 
2020	13	23
	-4.2 1 340 45 1025.9 
	-4.2 1 340 45 1025.9 
2020	14	0
	-4.4 0.5 340 46 1025.6 
	-4.4 0.5 340 46 1025.6 
2020	14	1
	-4.4 1.2 340 49 1025.6 
	-4.4 1.2 340 49 1025.6 
2020	14	2
	-4.4 1.3 290 53 1025.4 
	-4.4 1.3 290 53 1025.4 
2020	14	3
	-4.6 0.7 360 55 1025.6 
	-4.6 0.7 360 55 1025.6 
2020	14	4
	-4.9 0.9 290 60 1025.6 
	-4.9 0.9 290 60 1025.6 
2020	14	5
	-5.4 1 20 64 1025.6 
	-5.4 1 20 64 1025.6 
2020	14	6
	-5.5 2.1 50 63 1025.4 
	-5.5 2.1 50 63 1025.4 
2020	14	7
	-5.5 1.7 50 58 1026 
	-5.5 1.7 50 58 1026 
2020	14	8
	-5.5 1.7 50 59 1026 
	-5.5 1.7 50 59 1026 
2020	14	9
	-4.6 2.2 50 57 1026 
	-4.6 2.2 50 57 1026 
2020	14	10
	-3.5 1.3 50 51 1026.4 
	-3.5 1.3 50 51 1026.4 
2020	14	11
	-1.4 1.1 110 41 1026.3 
	-1.4 1.1 110 41 1026.3 
2020	14	12
	0.3 1.4 290 35 1025.7 
	0.3 1.4 290 35 1025.7 
2020	14	13
	1 1.8 320 34 1024.8 
	1 1.8 320 34 1024.8 
2020	14	14
	2 2.7 290 30 1024.4 
	2 2.7 290 30 1024.4 
2020	14	15
	2 3.2 320 33 1024.4 
	2 3.2 320 33 1024.4 
2020	14	16
	2.2 2.4 290 22 1024.7 
	2.2 2.4 290 22 1024.7 
2020	14	17
	1 1.9 290 23 1025.1 
	1 1.9 290 23 1025.1 
2020	14	18
	-0.2 1.9 290 28 1025.8 
	-0.2 1.9 290 28 1025.8 
2020	14	19
	-0.8 2.3 320 29 1026.4 
	-0.8 2.3 320 29 1026.4 
2020	14	20
	-1.7 1.2 290 41 1027 
	-1.7 1.2 290 41 1027 
2020	14	21
	-2.3 1.1 290 45 1027.3 
	-2.3 1.1 290 45 1027.3 
2020	14	22
	-3 1.4 290 46 1027.5 
	-3 1.4 290 46 1027.5 
2020	14	23
	-3.2 0.9 340 44 1027.6 
	-3.2 0.9 340 44 1027.6 
2020	15	0
	-3.8 0.8 270 46 1028.1 
	-3.8 0.8 270 46 1028.1 
2020	15	1
	-4.1 1.4 290 52 1028 
	-4.1 1.4 290 52 1028 
2020	15	2
	-4.9 1.3 270 53 1028 
	-4.9 1.3 270 53 1028 
2020	15	3
	-5.1 1.8 290 56 1028.4 
	-5.1 1.8 290 56 1028.4 
2020	15	4
	-5.3 2.4 270 58 1028.1 
	-5.3 2.4 270 58 1028.1 
2020	15	5
	-5.5 1.7 290 61 1028.2 
	-5.5 1.7 290 61 1028.2 
2020	15	6
	-5.9 1 290 62 1028.8 
	-5.9 1 290 62 1028.8 
2020	15	7
	-6.2 1.3 270 59 1029 
	-6.2 1.3 270 59 1029 
2020	15	8
	-6.3 2.2 270 59 1029.6 
	-6.3 2.2 270 59 1029.6 
2020	15	9
	-5.7 2.3 320 55 1029.5 
	-5.7 2.3 320 55 1029.5 
2020	15	10
	-3.9 1.3 290 42 1029.7 
	-3.9 1.3 290 42 1029.7 
2020	15	11
	-2 2.2 270 31 1029.9 
	-2 2.2 270 31 1029.9 
2020	15	12
	-1.3 2.8 320 31 1029.4 
	-1.3 2.8 320 31 1029.4 
2020	15	13
	0.2 2.1 340 26 1028.3 
	0.2 2.1 340 26 1028.3 
2020	15	14
	0.7 3.1 320 28 1027.6 
	0.7 3.1 320 28 1027.6 
2020	15	15
	1.7 2.2 270 31 1027.4 
	1.7 2.2 270 31 1027.4 
2020	15	16
	2 3.1 230 27 1027.4 
	2 3.1 230 27 1027.4 
2020	15	17
	0.8 2.3 270 30 1027.9 
	0.8 2.3 270 30 1027.9 
2020	15	18
	-0.3 2 320 35 1028.4 
	-0.3 2 320 35 1028.4 
2020	15	19
	-1.1 2.1 270 41 1028.8 
	-1.1 2.1 270 41 1028.8 
2020	15	20
	-1.6 1.8 290 46 1029.4 
	-1.6 1.8 290 46 1029.4 
2020	15	21
	-1.8 1.7 290 49 1029.1 
	-1.8 1.7 290 49 1029.1 
2020	15	22
	-2.5 0.8 50 51 1029.2 
	-2.5 0.8 50 51 1029.2 
2020	15	23
	-3.1 1.6 20 42 1028.7 
	-3.1 1.6 20 42 1028.7 
2020	16	0
	-2.9 1.5 360 39 1028.2 
	-2.9 1.5 360 39 1028.2 
2020	16	1
	-3.9 1.5 50 46 1028.3 
	-3.9 1.5 50 46 1028.3 
2020	16	2
	-4.4 0.5 20 48 1028.4 
	-4.4 0.5 20 48 1028.4 
2020	16	3
	-4.4 0.9 340 52 1028.8 
	-4.4 0.9 340 52 1028.8 
2020	16	4
	-5.1 1.4 290 52 1028.8 
	-5.1 1.4 290 52 1028.8 
2020	16	5
	-4.9 2.2 270 51 1028.9 
	-4.9 2.2 270 51 1028.9 
2020	16	6
	-4.9 1.7 270 53 1029 
	-4.9 1.7 270 53 1029 
2020	16	7
	-5.2 0.7 290 54 1029 
	-5.2 0.7 290 54 1029 
2020	16	8
	-5.4 1.1 290 56 1029 
	-5.4 1.1 290 56 1029 
2020	16	9
	-4.8 0.9 320 50 1029.1 
	-4.8 0.9 320 50 1029.1 
2020	16	10
	-3.1 1.2 320 43 1029.2 
	-3.1 1.2 320 43 1029.2 
2020	16	11
	-1 1.2 250 35 1029 
	-1 1.2 250 35 1029 
2020	16	12
	0.6 1.6 290 30 1027.9 
	0.6 1.6 290 30 1027.9 
2020	16	13
	2.2 1.9 290 25 1026.7 
	2.2 1.9 290 25 1026.7 
2020	16	14
	2.4 2.1 320 26 1025.7 
	2.4 2.1 320 26 1025.7 
2020	16	15
	3 2.4 320 26 1025.5 
	3 2.4 320 26 1025.5 
2020	16	16
	2.6 3.6 290 28 1025.6 
	2.6 3.6 290 28 1025.6 
2020	16	17
	1.5 4 320 32 1025.5 
	1.5 4 320 32 1025.5 
2020	16	18
	0.6 2.2 320 34 1025.9 
	0.6 2.2 320 34 1025.9 
2020	16	19
	0.2 2.6 320 37 1026.4 
	0.2 2.6 320 37 1026.4 
2020	16	20
	-0.9 1.9 290 45 1026.3 
	-0.9 1.9 290 45 1026.3 
2020	16	21
	-1.1 1.4 230 47 1026.2 
	-1.1 1.4 230 47 1026.2 
2020	16	22
	-1.5 1.6 320 49 1025.9 
	-1.5 1.6 320 49 1025.9 
2020	16	23
	-2.3 1.3 270 55 1025.9 
	-2.3 1.3 270 55 1025.9 
2020	17	0
	-2.3 0.6 340 52 1025.6 
	-2.3 0.6 340 52 1025.6 
2020	17	1
	-2.8 0.6 290 56 1025.5 
	-2.8 0.6 290 56 1025.5 
2020	17	2
	-3.1 0.5 290 57 1025.5 
	-3.1 0.5 290 57 1025.5 
2020	17	3
	-3.1 0.9 20 50 1025.6 
	-3.1 0.9 20 50 1025.6 
2020	17	4
	-3.6 0.8 50 56 1025.3 
	-3.6 0.8 50 56 1025.3 
2020	17	5
	-3.9 1.1 20 54 1024.9 
	-3.9 1.1 20 54 1024.9 
2020	17	6
	-4.4 1.4 20 57 1024.8 
	-4.4 1.4 20 57 1024.8 
2020	17	7
	-4.6 1.5 20 57 1024.8 
	-4.6 1.5 20 57 1024.8 
2020	17	8
	-4.7 1.8 50 57 1024.9 
	-4.7 1.8 50 57 1024.9 
2020	17	9
	-4 1 50 52 1024.8 
	-4 1 50 52 1024.8 
2020	17	10
	-2.2 1.7 20 43 1025.1 
	-2.2 1.7 20 43 1025.1 
2020	17	11
	0 1.1 360 34 1024.8 
	0 1.1 360 34 1024.8 
2020	17	12
	1.7 0.9 250 33 1024.1 
	1.7 0.9 250 33 1024.1 
2020	17	13
	3.3 1.4 320 32 1022.9 
	3.3 1.4 320 32 1022.9 
2020	17	14
	4.2 2 270 31 1022.2 
	4.2 2 270 31 1022.2 
2020	17	15
	4.4 2.3 320 29 1021.8 
	4.4 2.3 320 29 1021.8 
2020	17	16
	4.1 2.5 320 29 1021.9 
	4.1 2.5 320 29 1021.9 
2020	17	17
	3 1.8 290 30 1021.8 
	3 1.8 290 30 1021.8 
2020	17	18
	1.8 2.4 290 32 1021.8 
	1.8 2.4 290 32 1021.8 
2020	17	19
	1.1 3.3 290 37 1022.1 
	1.1 3.3 290 37 1022.1 
2020	17	20
	0.6 3.1 290 42 1022.2 
	0.6 3.1 290 42 1022.2 
2020	17	21
	-0.2 1.3 290 46 1022.3 
	-0.2 1.3 290 46 1022.3 
2020	17	22
	-0.3 1.7 320 46 1022.3 
	-0.3 1.7 320 46 1022.3 
2020	17	23
	-0.4 0.6 20 44 1022.4 
	-0.4 0.6 20 44 1022.4 
2020	18	0
	-0.8 0.8 320 52 1022.5 
	-0.8 0.8 320 52 1022.5 
2020	18	1
	-1.3 1.7 270 54 1022.4 
	-1.3 1.7 270 54 1022.4 
2020	18	2
	-1.7 1.4 270 63 1022.4 
	-1.7 1.4 270 63 1022.4 
2020	18	3
	-2.1 1.9 320 62 1022.3 
	-2.1 1.9 320 62 1022.3 
2020	18	4
	-2.5 1.6 290 62 1021.8 
	-2.5 1.6 290 62 1021.8 
2020	18	5
	-2.9 1.3 50 61 1021.7 
	-2.9 1.3 50 61 1021.7 
2020	18	6
	-3.2 1.9 20 62 1021.9 
	-3.2 1.9 20 62 1021.9 
2020	18	7
	-3.4 1.2 20 59 1022.2 
	-3.4 1.2 20 59 1022.2 
2020	18	8
	-4 1 290 68 1022.5 
	-4 1 290 68 1022.5 
2020	18	9
	-3.6 1.3 270 63 1022.7 
	-3.6 1.3 270 63 1022.7 
2020	18	10
	-1.1 1.5 270 54 1023 
	-1.1 1.5 270 54 1023 
2020	18	11
	0.9 1.3 270 45 1022.7 
	0.9 1.3 270 45 1022.7 
2020	18	12
	2.3 1.5 290 39 1022.4 
	2.3 1.5 290 39 1022.4 
2020	18	13
	4.1 2.3 270 34 1021.2 
	4.1 2.3 270 34 1021.2 
2020	18	14
	5 2 270 31 1020.6 
	5 2 270 31 1020.6 
2020	18	15
	5.7 2.1 270 26 1020.3 
	5.7 2.1 270 26 1020.3 
2020	18	16
	5.6 3.2 270 19 1020.2 
	5.6 3.2 270 19 1020.2 
2020	18	17
	4.3 3.2 290 23 1020.7 
	4.3 3.2 290 23 1020.7 
2020	18	18
	2.9 3.1 270 33 1021.4 
	2.9 3.1 270 33 1021.4 
2020	18	19
	1.6 2.4 270 41 1021.3 
	1.6 2.4 270 41 1021.3 
2020	18	20
	1 2.7 290 35 1021.3 
	1 2.7 290 35 1021.3 
2020	18	21
	0.3 1 270 41 1021.5 
	0.3 1 270 41 1021.5 
2020	18	22
	-0.3 0.9 270 50 1021.5 
	-0.3 0.9 270 50 1021.5 
2020	18	23
	-0.3 0 0 54 1021 
	-0.3 0 0 54 1021 
2020	19	0
	-0.3 0.1 0 59 1020.9 
	-0.3 0.1 0 59 1020.9 
2020	19	1
	-0.2 0.2 0 60 1020.2 
	-0.2 0.2 0 60 1020.2 
2020	19	2
	0 1.1 270 63 1020 
	0 1.1 270 63 1020 
2020	19	3
	0.3 1.8 270 63 1020.3 
	0.3 1.8 270 63 1020.3 
2020	19	4
	0.6 1.9 270 63 1019.9 
	0.6 1.9 270 63 1019.9 
2020	19	5
	0.4 0.9 270 63 1019.2 
	0.4 0.9 270 63 1019.2 
2020	19	6
	0 0.1 0 66 1018.5 
	0 0.1 0 66 1018.5 
2020	19	7
	0.1 1.2 20 65 1018.6 
	0.1 1.2 20 65 1018.6 
2020	19	8
	0.4 1.2 20 65 1018.9 
	0.4 1.2 20 65 1018.9 
2020	19	9
	0.9 0.7 20 63 1018.8 
	0.9 0.7 20 63 1018.8 
2020	19	10
	1 0.7 200 91 1018.7 
	1 0.7 200 91 1018.7 
2020	19	11
	2.7 1.4 200 74 1018.5 
	2.7 1.4 200 74 1018.5 
2020	19	12
	4 3.3 230 66 1017.7 
	4 3.3 230 66 1017.7 
2020	19	13
	3.1 3.7 290 79 1017.4 
	3.1 3.7 290 79 1017.4 
2020	19	14
	4.7 3.6 270 63 1016.9 
	4.7 3.6 270 63 1016.9 
2020	19	15
	4.9 6 320 51 1016.7 
	4.9 6 320 51 1016.7 
2020	19	16
	4.8 5.6 320 44 1017.3 
	4.8 5.6 320 44 1017.3 
2020	19	17
	4.2 3.1 290 49 1017.7 
	4.2 3.1 290 49 1017.7 
2020	19	18
	3.4 2.3 270 59 1018.1 
	3.4 2.3 270 59 1018.1 
2020	19	19
	2.8 2.7 270 62 1018.8 
	2.8 2.7 270 62 1018.8 
2020	19	20
	2.3 3.1 270 60 1019.2 
	2.3 3.1 270 60 1019.2 
2020	19	21
	1.8 2.5 270 62 1019.4 
	1.8 2.5 270 62 1019.4 
2020	19	22
	1.2 1.6 290 63 1019.5 
	1.2 1.6 290 63 1019.5 
2020	19	23
	0.5 1.7 290 70 1020.1 
	0.5 1.7 290 70 1020.1 
2020	20	0
	-0.1 1.4 290 72 1020.4 
	-0.1 1.4 290 72 1020.4 
2020	20	1
	-0.3 0.9 340 70 1020.5 
	-0.3 0.9 340 70 1020.5 
2020	20	2
	-1 0.3 0 69 1020.5 
	-1 0.3 0 69 1020.5 
2020	20	3
	-0.5 0.2 0 59 1020.4 
	-0.5 0.2 0 59 1020.4 
2020	20	4
	0 1.3 270 58 1020.4 
	0 1.3 270 58 1020.4 
2020	20	5
	-0.1 0.4 0 59 1020.5 
	-0.1 0.4 0 59 1020.5 
2020	20	6
	-0.5 1.9 270 59 1020.5 
	-0.5 1.9 270 59 1020.5 
2020	20	7
	-0.5 2.5 270 58 1021.2 
	-0.5 2.5 270 58 1021.2 
2020	20	8
	-0.5 1.5 320 61 1021.6 
	-0.5 1.5 320 61 1021.6 
2020	20	9
	-0.3 2.4 320 59 1022.3 
	-0.3 2.4 320 59 1022.3 
2020	20	10
	0.7 2 320 50 1022.9 
	0.7 2 320 50 1022.9 
2020	20	11
	2.1 3 270 39 1022.9 
	2.1 3 270 39 1022.9 
2020	20	12
	3.6 3.7 250 29 1022.6 
	3.6 3.7 250 29 1022.6 
2020	20	13
	5 3.3 250 25 1021.2 
	5 3.3 250 25 1021.2 
2020	20	14
	5.3 5.1 290 36 1020.7 
	5.3 5.1 290 36 1020.7 
2020	20	15
	4.8 4.9 230 44 1021 
	4.8 4.9 230 44 1021 
2020	20	16
	4.8 4.8 250 51 1021.1 
	4.8 4.8 250 51 1021.1 
2020	20	17
	4.3 4.4 270 39 1021.5 
	4.3 4.4 270 39 1021.5 
2020	20	18
	2.9 4.5 270 41 1022.3 
	2.9 4.5 270 41 1022.3 
2020	20	19
	1.1 4.6 320 40 1023.7 
	1.1 4.6 320 40 1023.7 
2020	20	20
	-0.4 5.5 340 41 1025.1 
	-0.4 5.5 340 41 1025.1 
2020	20	21
	-1.6 2.3 320 41 1026.3 
	-1.6 2.3 320 41 1026.3 
2020	20	22
	-2.2 1 340 43 1027.1 
	-2.2 1 340 43 1027.1 
2020	20	23
	-3 1.8 290 44 1027.9 
	-3 1.8 290 44 1027.9 
2020	21	0
	-3.2 1.6 360 42 1028.5 
	-3.2 1.6 360 42 1028.5 
2020	21	1
	-3.2 2.4 320 44 1029 
	-3.2 2.4 320 44 1029 
2020	21	2
	-3.2 2.5 320 45 1029.6 
	-3.2 2.5 320 45 1029.6 
2020	21	3
	-3.9 0.7 320 49 1029.9 
	-3.9 0.7 320 49 1029.9 
2020	21	4
	-4.9 0.2 0 50 1029.7 
	-4.9 0.2 0 50 1029.7 
2020	21	5
	-4.8 1.1 20 51 1029.8 
	-4.8 1.1 20 51 1029.8 
2020	21	6
	-5.3 1.2 50 51 1029.8 
	-5.3 1.2 50 51 1029.8 
2020	21	7
	-5.2 0.9 20 49 1031.1 
	-5.2 0.9 20 49 1031.1 
2020	21	8
	-5.6 1.7 20 55 1031.6 
	-5.6 1.7 20 55 1031.6 
2020	21	9
	-4.5 1.3 20 45 1032.1 
	-4.5 1.3 20 45 1032.1 
2020	21	10
	-2.2 1.2 20 37 1032.1 
	-2.2 1.2 20 37 1032.1 
2020	21	11
	0.1 2.1 50 32 1032.1 
	0.1 2.1 50 32 1032.1 
2020	21	12
	1.2 1.5 50 29 1031.2 
	1.2 1.5 50 29 1031.2 
2020	21	13
	3.4 1.9 230 26 1030 
	3.4 1.9 230 26 1030 
2020	21	14
	4.3 1.3 250 21 1029.2 
	4.3 1.3 250 21 1029.2 
2020	21	15
	5.2 2.1 200 21 1028.4 
	5.2 2.1 200 21 1028.4 
2020	21	16
	5.3 0.7 230 21 1028.3 
	5.3 0.7 230 21 1028.3 
2020	21	17
	4.7 0.8 270 23 1028.2 
	4.7 0.8 270 23 1028.2 
2020	21	18
	2.9 1 320 29 1028.5 
	2.9 1 320 29 1028.5 
2020	21	19
	1.7 2.5 320 30 1029.1 
	1.7 2.5 320 30 1029.1 
2020	21	20
	1 2.2 270 34 1029.7 
	1 2.2 270 34 1029.7 
2020	21	21
	0.9 2.3 270 33 1029.6 
	0.9 2.3 270 33 1029.6 
2020	21	22
	0.1 0.5 320 37 1029.3 
	0.1 0.5 320 37 1029.3 
2020	21	23
	-0.1 0.7 340 40 1029.1 
	-0.1 0.7 340 40 1029.1 
2020	22	0
	0 1 70 38 1028.7 
	0 1 70 38 1028.7 
2020	22	1
	0 1.3 20 39 1028.5 
	0 1.3 20 39 1028.5 
2020	22	2
	-0.1 1.5 50 41 1028.2 
	-0.1 1.5 50 41 1028.2 
2020	22	3
	0.1 1.7 20 38 1028.4 
	0.1 1.7 20 38 1028.4 
2020	22	4
	0.4 2.1 70 38 1027.3 
	0.4 2.1 70 38 1027.3 
2020	22	5
	0.4 1.9 50 39 1027 
	0.4 1.9 50 39 1027 
2020	22	6
	0.5 1.1 70 35 1026.4 
	0.5 1.1 70 35 1026.4 
2020	22	7
	0.6 1.9 50 41 1026.5 
	0.6 1.9 50 41 1026.5 
2020	22	8
	0.9 2.3 90 35 1026.3 
	0.9 2.3 90 35 1026.3 
2020	22	9
	0.9 0.8 50 33 1027.2 
	0.9 0.8 50 33 1027.2 
2020	22	10
	2 2.3 70 31 1027.2 
	2 2.3 70 31 1027.2 
2020	22	11
	2.7 2.3 70 32 1027 
	2.7 2.3 70 32 1027 
2020	22	12
	4 1.4 50 27 1026.2 
	4 1.4 50 27 1026.2 
2020	22	13
	5 2.5 50 24 1025.5 
	5 2.5 50 24 1025.5 
2020	22	14
	6.4 2.1 70 23 1024.5 
	6.4 2.1 70 23 1024.5 
2020	22	15
	7.7 2.5 90 25 1023.4 
	7.7 2.5 90 25 1023.4 
2020	22	16
	7.3 2.7 90 28 1023.9 
	7.3 2.7 90 28 1023.9 
2020	22	17
	6.7 1.8 90 34 1024.1 
	6.7 1.8 90 34 1024.1 
2020	22	18
	5.2 1.5 50 38 1024.2 
	5.2 1.5 50 38 1024.2 
2020	22	19
	4.2 1.5 20 39 1024.6 
	4.2 1.5 20 39 1024.6 
2020	22	20
	3.4 1.6 50 42 1024.6 
	3.4 1.6 50 42 1024.6 
2020	22	21
	2.8 1.6 50 45 1024.2 
	2.8 1.6 50 45 1024.2 
2020	22	22
	2.6 1.6 50 48 1024 
	2.6 1.6 50 48 1024 
2020	22	23
	2.5 1.5 20 49 1023.3 
	2.5 1.5 20 49 1023.3 
2020	23	0
	2.6 0.9 320 47 1023 
	2.6 0.9 320 47 1023 
2020	23	1
	2.6 1.8 50 50 1022.6 
	2.6 1.8 50 50 1022.6 
2020	23	2
	2.5 1.7 270 47 1022.7 
	2.5 1.7 270 47 1022.7 
2020	23	3
	2.3 1.3 20 50 1022.8 
	2.3 1.3 20 50 1022.8 
2020	23	4
	2 1.4 270 52 1023.1 
	2 1.4 270 52 1023.1 
2020	23	5
	1.6 1.7 50 53 1022.4 
	1.6 1.7 50 53 1022.4 
2020	23	6
	1 0.9 340 51 1022.9 
	1 0.9 340 51 1022.9 
2020	23	7
	0.5 1.3 320 54 1023 
	0.5 1.3 320 54 1023 
2020	23	8
	0.1 0.8 340 57 1023.9 
	0.1 0.8 340 57 1023.9 
2020	23	9
	0.7 0.6 320 55 1024.4 
	0.7 0.6 320 55 1024.4 
2020	23	10
	3.1 1 200 45 1024.4 
	3.1 1 200 45 1024.4 
2020	23	11
	5.5 0.8 250 37 1024.1 
	5.5 0.8 250 37 1024.1 
2020	23	12
	8 1.8 200 36 1023.5 
	8 1.8 200 36 1023.5 
2020	23	13
	9.1 2 290 35 1022.9 
	9.1 2 290 35 1022.9 
2020	23	14
	9.6 3.6 290 34 1022.6 
	9.6 3.6 290 34 1022.6 
2020	23	15
	9.8 3.6 290 32 1022.4 
	9.8 3.6 290 32 1022.4 
2020	23	16
	9.2 3 320 36 1023 
	9.2 3 320 36 1023 
2020	23	17
	8.4 2.8 290 41 1023.6 
	8.4 2.8 290 41 1023.6 
2020	23	18
	7 3.3 290 50 1024.2 
	7 3.3 290 50 1024.2 
2020	23	19
	6.3 2.2 320 51 1025.1 
	6.3 2.2 320 51 1025.1 
2020	23	20
	5.6 4 320 54 1025.8 
	5.6 4 320 54 1025.8 
2020	23	21
	4.9 2.7 320 56 1026.4 
	4.9 2.7 320 56 1026.4 
2020	23	22
	4 1.2 230 59 1026.6 
	4 1.2 230 59 1026.6 
2020	23	23
	3.5 3.1 290 61 1026.9 
	3.5 3.1 290 61 1026.9 
2020	24	0
	3 3.2 290 64 1027.2 
	3 3.2 290 64 1027.2 
2020	24	1
	2.2 2.4 290 67 1027.4 
	2.2 2.4 290 67 1027.4 
2020	24	2
	1.5 1.3 270 70 1028.2 
	1.5 1.3 270 70 1028.2 
2020	24	3
	1 0.9 290 72 1028.8 
	1 0.9 290 72 1028.8 
2020	24	4
	0.5 2.1 290 75 1028.8 
	0.5 2.1 290 75 1028.8 
2020	24	5
	0.3 1.9 290 76 1029.6 
	0.3 1.9 290 76 1029.6 
2020	24	6
	-0.2 2 270 81 1030.3 
	-0.2 2 270 81 1030.3 
2020	24	7
	-0.8 1.9 290 84 1030.6 
	-0.8 1.9 290 84 1030.6 
2020	24	8
	-1.1 1.2 20 83 1031 
	-1.1 1.2 20 83 1031 
2020	24	9
	-0.4 1.9 50 75 1031.4 
	-0.4 1.9 50 75 1031.4 
2020	24	10
	1.5 1.1 50 61 1031.7 
	1.5 1.1 50 61 1031.7 
2020	24	11
	4.3 0.8 110 53 1031.4 
	4.3 0.8 110 53 1031.4 
2020	24	12
	5.5 1 320 49 1030.6 
	5.5 1 320 49 1030.6 
2020	24	13
	6.7 2.6 270 49 1030.4 
	6.7 2.6 270 49 1030.4 
2020	24	14
	6.6 2.7 290 48 1029.8 
	6.6 2.7 290 48 1029.8 
2020	24	15
	7 2.7 290 46 1029.3 
	7 2.7 290 46 1029.3 
2020	24	16
	7.1 2.8 290 46 1029.1 
	7.1 2.8 290 46 1029.1 
2020	24	17
	6.1 2.4 320 51 1029.5 
	6.1 2.4 320 51 1029.5 
2020	24	18
	5.2 2.4 320 52 1030 
	5.2 2.4 320 52 1030 
2020	24	19
	4.5 2.1 270 54 1030.6 
	4.5 2.1 270 54 1030.6 
2020	24	20
	3.7 2 270 57 1030.8 
	3.7 2 270 57 1030.8 
2020	24	21
	2.9 1 290 62 1030.9 
	2.9 1 290 62 1030.9 
2020	24	22
	2.4 0.2 0 64 1031.1 
	2.4 0.2 0 64 1031.1 
2020	24	23
	2 0.8 340 66 1030.9 
	2 0.8 340 66 1030.9 
2020	25	0
	1.6 0.9 20 67 1031 
	1.6 0.9 20 67 1031 
2020	25	1
	1.2 1.6 20 65 1030.7 
	1.2 1.6 20 65 1030.7 
2020	25	2
	1 1.3 20 66 1030.9 
	1 1.3 20 66 1030.9 
2020	25	3
	0.6 1.3 50 68 1031 
	0.6 1.3 50 68 1031 
2020	25	4
	1.1 1.2 50 64 1030.4 
	1.1 1.2 50 64 1030.4 
2020	25	5
	1.2 1.4 50 65 1030.2 
	1.2 1.4 50 65 1030.2 
2020	25	6
	1.3 0.7 360 63 1030.7 
	1.3 0.7 360 63 1030.7 
2020	25	7
	1.6 0.7 20 63 1030.7 
	1.6 0.7 20 63 1030.7 
2020	25	8
	2 1.3 20 65 1030.7 
	2 1.3 20 65 1030.7 
2020	25	9
	2.4 0.8 20 61 1030.2 
	2.4 0.8 20 61 1030.2 
2020	25	10
	4.6 1.2 90 52 1030.5 
	4.6 1.2 90 52 1030.5 
2020	25	11
	6.9 1.8 70 51 1030 
	6.9 1.8 70 51 1030 
2020	25	12
	8.7 1.4 140 51 1029.7 
	8.7 1.4 140 51 1029.7 
2020	25	13
	8.4 1.7 290 49 1029.1 
	8.4 1.7 290 49 1029.1 
2020	25	14
	8.3 2.2 320 50 1028.2 
	8.3 2.2 320 50 1028.2 
2020	25	15
	8.3 1.7 290 51 1028.1 
	8.3 1.7 290 51 1028.1 
2020	25	16
	8.5 1.8 270 53 1027.5 
	8.5 1.8 270 53 1027.5 
2020	25	17
	7.8 2.1 290 57 1028 
	7.8 2.1 290 57 1028 
2020	25	18
	6.6 2.4 290 64 1028.4 
	6.6 2.4 290 64 1028.4 
2020	25	19
	5.9 3.1 320 63 1028.3 
	5.9 3.1 320 63 1028.3 
2020	25	20
	5.2 2 290 65 1028.5 
	5.2 2 290 65 1028.5 
2020	25	21
	4.3 1.6 290 70 1028.9 
	4.3 1.6 290 70 1028.9 
2020	25	22
	3.7 1.4 270 72 1029.2 
	3.7 1.4 270 72 1029.2 
2020	25	23
	2.9 1.5 270 76 1028.9 
	2.9 1.5 270 76 1028.9 
2020	26	0
	2.4 0.5 290 77 1028.7 
	2.4 0.5 290 77 1028.7 
2020	26	1
	2 1.2 290 78 1028.8 
	2 1.2 290 78 1028.8 
2020	26	2
	1.8 0.5 270 79 1028.9 
	1.8 0.5 270 79 1028.9 
2020	26	3
	1.5 0.7 50 80 1029.2 
	1.5 0.7 50 80 1029.2 
2020	26	4
	1.1 0.7 50 74 1028.8 
	1.1 0.7 50 74 1028.8 
2020	26	5
	0.9 0.9 340 74 1028.1 
	0.9 0.9 340 74 1028.1 
2020	26	6
	0.4 0.4 0 81 1027.8 
	0.4 0.4 0 81 1027.8 
2020	26	7
	0.1 1.2 70 77 1028.5 
	0.1 1.2 70 77 1028.5 
2020	26	8
	-0.2 1.5 90 77 1029 
	-0.2 1.5 90 77 1029 
2020	26	9
	0.2 0.8 70 74 1029.3 
	0.2 0.8 70 74 1029.3 
2020	26	10
	2.9 2 70 62 1029.1 
	2.9 2 70 62 1029.1 
2020	26	11
	5.8 2.9 70 56 1028.4 
	5.8 2.9 70 56 1028.4 
2020	26	12
	7.8 3 70 48 1028.1 
	7.8 3 70 48 1028.1 
2020	26	13
	9.8 3.1 70 37 1027.3 
	9.8 3.1 70 37 1027.3 
2020	26	14
	10.9 3.4 90 35 1025.8 
	10.9 3.4 90 35 1025.8 
2020	26	15
	11.6 2.6 90 31 1025.2 
	11.6 2.6 90 31 1025.2 
2020	26	16
	11.1 5.1 70 34 1025.2 
	11.1 5.1 70 34 1025.2 
2020	26	17
	10.3 4.8 70 37 1025.5 
	10.3 4.8 70 37 1025.5 
2020	26	18
	9.4 3 70 40 1026.4 
	9.4 3 70 40 1026.4 
2020	26	19
	8.7 4 70 41 1025.9 
	8.7 4 70 41 1025.9 
2020	26	20
	8 5.3 70 44 1025.6 
	8 5.3 70 44 1025.6 
2020	26	21
	7.3 5.6 70 47 1025.8 
	7.3 5.6 70 47 1025.8 
2020	26	22
	6.8 4.8 70 49 1025.6 
